"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
8.82704453100711e-15,0.62153222687889,0.161,0.489,2.0684413449509e-10,"2","Tep1"
1.34055259051689e-14,1.40927322618994,0.01,0.259,3.14131688535823e-10,"2","Hdac7"
1.76423975954422e-14,0.670494294316328,0.211,0.562,4.13414302853996e-10,"2","Setd7"
4.36370346703687e-14,0.399782749525319,0.276,0.604,1.02254663343075e-09,"2","Cep350"
4.41161980602453e-14,0.937594483485843,0.291,0.097,1.03377486914573e-09,"2","Gjb1"
4.69002288042691e-14,0.281070815317826,0.136,0.461,1.09901306157044e-09,"2","Ralgapb"
8.0393592848164e-14,0.610832569756601,0.437,0.199,1.88386306121103e-09,"2","Gstm2"
1.48463554929372e-13,0.582356026624995,0.146,0.46,3.47894648265996e-09,"2","Cbx7"
1.56315385226996e-13,0.356242674866459,0.151,0.448,3.66293842202419e-09,"2","Whsc1"
1.93482967037211e-13,0.517530582940244,0.146,0.453,4.53388636658297e-09,"2","Hdac4"
2.21643261042435e-13,2.53168717981729,0.291,0.103,5.19376653600739e-09,"2","Cgnl1"
2.94068707010328e-13,2.49506235770068,0.739,0.636,6.89091201137301e-09,"2","Neat1"
4.33793522246505e-13,0.288580047321758,0.116,0.407,1.01650836068024e-08,"2","Slc25a27"
5.71570892733344e-13,0.593806902548642,0.095,0.361,1.33936207294205e-08,"2","Nol8"
6.82309512237809e-13,1.43703176726922,0.08,0.368,1.59885588002686e-08,"2","Gm15421"
8.46895723254239e-13,0.39708365366955,0.06,0.314,1.98453074830166e-08,"2","Usp42"
8.84778638729661e-13,0.670904133566124,0.302,0.649,2.07330178413522e-08,"2","2810403A07Rik"
9.92079215547319e-13,1.17059799078564,0.497,0.248,2.32473922579203e-08,"2","Bcat2"
1.07472974270248e-12,2.29669704315653,0.392,0.19,2.51841420607472e-08,"2","Dhx34"
2.10396276571877e-12,3.29422897969547,0.296,0.127,4.93021594890879e-08,"2","Brsk2"
2.49384578635798e-12,0.322631747172596,0.307,0.679,5.84382883117265e-08,"2","Smg1"
2.64082180442006e-12,0.270542105322428,0.141,0.416,6.18823773429753e-08,"2","Ube2o"
2.91181292064398e-12,0.517441503206571,0.352,0.681,6.82325121694503e-08,"2","Mgea5"
3.20029459478887e-12,0.250671506988164,0.573,0.873,7.49925032396876e-08,"2","Srsf11"
3.43351860247804e-12,0.398474260791858,0.382,0.718,8.0457641411868e-08,"2","Setd5"
4.35990523277142e-12,0.604880872269871,0.312,0.646,1.02165659319533e-07,"2","Gm15800"
4.80108992279419e-12,0.274088898749159,0.126,0.396,1.12503940160836e-07,"2","Cherp"
6.53949827345935e-12,0.881731195442148,0.131,0.416,1.53240063041973e-07,"2","Kin"
7.49000231709289e-12,0.321107967329809,0.342,0.67,1.75513224296438e-07,"2","Zfp871"
8.61010374914966e-12,0.397241255897206,0.256,0.557,2.01760561153824e-07,"2","Usp7"
9.61671801155583e-12,0.334591334469617,0.211,0.515,2.25348553164788e-07,"2","Phf12"
9.98703756637718e-12,2.86307849987317,0.382,0.194,2.34026251292917e-07,"2","1810019D21Rik"
1.21470518118262e-11,2.34500347781446,0.372,0.182,2.84641865106524e-07,"2","Fyn"
2.3069117706632e-11,2.54067488501741,0.518,0.324,5.40578635219508e-07,"2","Ahcy"
2.36230168948974e-11,0.767969285889068,0.126,0.381,5.5355815489813e-07,"2","Hexim1"
3.4532055930627e-11,1.00863453851355,0.181,0.441,8.09189666622381e-07,"2","Dync1li2"
3.53238400301056e-11,0.267388984822761,0.08,0.327,8.27743543425465e-07,"2","Ring1"
3.75965198340607e-11,0.506240158834813,0.075,0.322,8.80999249271545e-07,"2","Crtc2"
4.00446124602777e-11,2.18035870687737,0.739,0.732,9.38365403781688e-07,"2","ERCC-00009"
6.04733059982276e-11,0.601716163582517,0.06,0.282,1.41707097945647e-06,"2","Kpna6"
6.88580420094397e-11,0.271490096019865,0.211,0.521,1.6135504984072e-06,"2","Btaf1"
7.25186692218979e-11,0.485574579970451,0.106,0.352,1.69932997587673e-06,"2","Rai1"
8.39899969156015e-11,0.289974105172697,0.246,0.553,1.96813759772329e-06,"2","A330023F24Rik"
8.50932491603267e-11,2.23953913520927,0.251,0.096,1.99399010757394e-06,"2","Camk1d"
1.42440556095954e-10,0.251918564626346,0.206,0.492,3.33780955099649e-06,"2","Ctbp2"
3.35239018294321e-10,0.417616218149381,0.347,0.659,7.85565591569083e-06,"2","Psme4"
5.03365131313847e-10,1.35400965681446,0.327,0.62,1.17953551220774e-05,"2","Nfat5"
6.14770369531519e-10,1.80830811531544,0.598,0.401,1.44059140692321e-05,"2","Echdc2"
6.39510691162282e-10,0.635445228735563,0.186,0.44,1.49856540260057e-05,"2","Gpsm1"
7.41001886504378e-10,0.498170151271201,0.09,0.317,1.73638972064571e-05,"2","Mir703"
8.72055330803175e-10,0.880966277555037,0.276,0.12,2.04348725667108e-05,"2","Rhbdf1"
1.43561958830664e-09,0.318059509913142,0.07,0.284,3.36408738127896e-05,"2","Ccdc137"
1.93620506450311e-09,1.01589402414543,0.07,0.279,4.53710932765013e-05,"2","Bahcc1"
1.96799314665319e-09,0.839840299065363,0.221,0.501,4.61159834055241e-05,"2","Gabpb2"
1.98935217958061e-09,1.99459079374596,0.302,0.144,4.66164896241125e-05,"2","C030046E11Rik"
2.05348111587455e-09,1.104211320056,0.337,0.163,4.81192229882884e-05,"2","Ptpn18"
2.49391513845836e-09,0.341728195820486,0.231,0.478,5.84399134394948e-05,"2","Gapvd1"
2.54943325001548e-09,0.440248641777616,0.251,0.531,5.97408693476127e-05,"2","Ehmt1"
2.76037389108849e-09,0.79872422155322,0.759,0.958,6.46838413898766e-05,"2","Srrm2"
3.08920344042039e-09,0.650079493405739,0.146,0.373,7.23893042193711e-05,"2","Phrf1"
3.27623854420837e-09,1.14577227406571,0.106,0.341,7.67720978064347e-05,"2","Bcl7a"
3.51667102476538e-09,0.280407562982206,0.101,0.31,8.24061521233271e-05,"2","Snhg6"
4.28982305333232e-09,2.53028022625353,0.613,0.559,0.000100523423608736,"2","ERCC-00145"
5.22141401401114e-09,2.01385366021533,0.307,0.144,0.000122353394590323,"2","Tmem150a"
5.96509882771517e-09,2.72303838218824,0.276,0.132,0.00013978016082985,"2","Orai2"
6.73339617006732e-09,2.24468384367606,0.251,0.11,0.000157783672453188,"2","9430008C03Rik"
6.90434023956894e-09,0.4474327249172,0.08,0.286,0.000161789404833819,"2","1110054M08Rik"
7.35496733146519e-09,0.294371415890205,0.136,0.351,0.000172348949478224,"2","Nom1"
7.85967047507765e-09,0.28411634201783,0.191,0.446,0.000184175658242494,"2","Stk38"
7.87920077957526e-09,0.318023149441184,0.161,0.395,0.000184633311867787,"2","Smurf2"
9.42160125628811e-09,3.82040935872372,0.281,0.148,0.000220776382238599,"2","Car1"
9.67077271487956e-09,1.03483414874242,0.241,0.55,0.000226615217027773,"2","6820431F20Rik"
1.08331685328542e-08,0.284361239690152,0.397,0.67,0.000253853638230372,"2","Tardbp"
1.14542016240494e-08,0.594182206809107,0.276,0.567,0.000268406306656349,"2","Rsbn1l"
1.15972914965339e-08,0.933534940325271,0.111,0.318,0.000271759331638279,"2","Rmi1"
1.22383901771381e-08,2.44435017880879,0.327,0.18,0.000286782197020876,"2","Slc39a14"
1.47504639644197e-08,0.693358257163921,0.166,0.416,0.000345647622078247,"2","Khsrp"
1.6230343833452e-08,0.488807043664901,0.146,0.362,0.000380325647049281,"2","Trim41"
1.72138564436634e-08,2.27856097826954,0.608,0.515,0.000403372298044365,"2","Sesn1"
1.83608440103966e-08,0.257739036511236,0.342,0.586,0.000430249657695623,"2","Ak2"
2.02148292236091e-08,0.281566687383402,0.141,0.366,0.000473694093196833,"2","Ubap2"
2.06644429133794e-08,0.542342205461875,0.377,0.686,0.000484229890789219,"2","Nfkbiz"
2.194081211553e-08,0.580808530105323,0.276,0.529,0.000514139050303214,"2","Trpm7"
2.40974991497081e-08,0.50921573789443,0.492,0.827,0.000564676697575111,"2","Tnrc6a"
2.46222845264583e-08,0.405238546084081,0.462,0.73,0.000576973993308497,"2","Ip6k1"
2.6880458661499e-08,1.38773923558389,0.291,0.14,0.000629889787814907,"2","Agrn"
2.99391721828411e-08,0.719271279399953,0.176,0.412,0.000701564621760516,"2","Zfp1"
3.30998695862875e-08,0.891302744834819,0.07,0.261,0.000775629244015476,"2","A130040M12Rik"
3.41068035353454e-08,1.8514431036065,0.573,0.422,0.000799224727243749,"2","Appl2"
3.53864706004274e-08,0.610992715955398,0.266,0.122,0.000829211165579816,"2","Entpd1"
3.86289123730949e-08,0.543602161726948,0.09,0.272,0.000905191303638734,"2","Rnft1"
6.10190486589992e-08,1.09919040388772,0.166,0.398,0.00142985936722633,"2","Ptp4a1"
6.27262810182781e-08,0.353185095658311,0.131,0.327,0.00146986494310131,"2","Gas2l1"
6.68619505135875e-08,0.608616636042283,0.166,0.38,0.0015667760863849,"2","2310035C23Rik"
9.31836446351535e-08,0.545387546751786,0.226,0.462,0.00218357234473555,"2","Crebzf"
9.99157829279973e-08,2.16319742885303,0.613,0.509,0.00234132654135176,"2","Rps6kb1"
1.02604272546368e-07,0.852283026916257,0.231,0.46,0.00240432591857904,"2","Pwwp2a"
1.08835707463744e-07,2.0889485119662,0.271,0.136,0.0025503471329979,"2","Cdk18"
1.11886197824317e-07,0.386514586975549,0.151,0.357,0.00262182927361722,"2","Gpatch2"
1.16717612694439e-07,0.658717207101315,0.121,0.313,0.00273504381826879,"2","Wdfy1"
1.20694708869515e-07,0.519602213033168,0.523,0.781,0.00282823911293935,"2","Mprip"
1.30508176808399e-07,0.297697829854499,0.337,0.574,0.00305819810715121,"2","Chd8"
1.35363261276069e-07,0.276202219339454,0.281,0.525,0.00317196730148213,"2","Rbm33"
1.35891731271537e-07,0.614176921298502,0.176,0.382,0.00318435093888592,"2","Jarid2"
1.40970337944375e-07,0.807786428343642,0.231,0.475,0.00330335792905053,"2","Zkscan3"
1.45399012611081e-07,0.352017107867028,0.181,0.407,0.00340713506251547,"2","Casc3"
1.67864050911243e-07,0.404926741348504,0.106,0.3,0.00393355830500316,"2","BC030336"
1.77393059806059e-07,1.77690264602209,0.08,0.267,0.00415685157043538,"2","Gm15441"
1.99360243894658e-07,0.281347005199813,0.101,0.276,0.00467160859518353,"2","Usp12"
2.11074791985222e-07,1.98451786974944,0.372,0.219,0.00494611560058971,"2","1110038D17Rik"
2.13551527812492e-07,1.15901452183212,0.327,0.588,0.00500415295123012,"2","Rev3l"
2.45695479320253e-07,0.288637674560714,0.131,0.315,0.00575738216691148,"2","BC003965"
2.5664810993953e-07,0.955252718059684,0.211,0.429,0.006014035160213,"2","Bsdc1"
2.97819995896716e-07,0.281517060789982,0.146,0.332,0.00697881596384774,"2","Ptpn23"
3.05685526232894e-07,0.646207198086885,0.221,0.448,0.00716312893621541,"2","Klhdc10"
3.11687881272823e-07,2.25807851821594,0.673,0.614,0.00730378212186606,"2","Ifrd1"
3.19602204533273e-07,0.669571699243025,0.216,0.446,0.00748923845882818,"2","1700019D03Rik"
3.44663126555668e-07,0.368744277579331,0.176,0.376,0.00807649104457897,"2","Dgkz"
3.5896294226237e-07,0.535373677943142,0.246,0.458,0.00841157862603412,"2","Lpin2"
3.65058571237059e-07,0.614954637596646,0.372,0.626,0.008554417499798,"2","Ddhd2"
3.6670002334794e-07,0.429966777166066,0.196,0.424,0.00859288164711229,"2","Chpf2"
4.12690942329987e-07,1.92457983051419,0.683,0.577,0.00967058685161858,"2","Gadd45g"
5.7095135770446e-07,0.424416659530548,0.106,0.287,0.0133791031650886,"2","Grik5"
5.90888747812653e-07,0.435477640714587,0.121,0.306,0.0138462960274939,"2","Rbbp5"
6.55426281301602e-07,0.321711765687531,0.196,0.395,0.0153586040497404,"2","Birc2"
6.97113884080072e-07,0.421515372492083,0.151,0.344,0.0163354696456483,"2","Atg9a"
8.08870999529841e-07,0.29792315679654,0.095,0.259,0.0189542741319828,"2","Exd2"
9.60805290940837e-07,0.66695370329662,0.261,0.51,0.0225145503826166,"2","Gigyf1"
9.88414823880514e-07,0.567196777426401,0.101,0.279,0.0231615245679921,"2","2310044G17Rik"
1.10577708722394e-06,0.386355988901738,0.221,0.441,0.0259116744849186,"2","Rundc1"
1.21486293851049e-06,1.10406271321549,0.151,0.344,0.0284678832381163,"2","Gpcpd1"
1.24092166890156e-06,0.512337880481381,0.126,0.313,0.0290785174673703,"2","Zfp281"
1.26217897374818e-06,0.440054371059373,0.181,0.37,0.0295766398918411,"2","Thra"
1.39826296598996e-06,0.877004092962468,0.266,0.492,0.0327654960820428,"2","Golga2"
1.41308801925356e-06,0.564033778547077,0.141,0.327,0.0331128915551686,"2","Rfx7"
1.56061447379694e-06,0.679593136279565,0.412,0.643,0.0365698789644836,"2","Luc7l"
1.62073522950311e-06,0.446691357744558,0.106,0.27,0.0379786886329464,"2","Sirt1"
1.84153093731509e-06,1.5741534282269,0.111,0.291,0.0431525944541045,"2","Styx"
1.89771971198934e-06,0.49771658008712,0.166,0.356,0.0444692660110462,"2","Slc7a6"
2.10084643021022e-06,0.957722969888823,0.121,0.302,0.0492291343991162,"2","Ehbp1"
2.26957868319216e-06,0.832175134400515,0.126,0.297,0.0531830372832419,"2","Letmd1"
2.40941814344401e-06,0.359243448303897,0.236,0.45,0.0564598953553234,"2","Akt2"
2.77559309607255e-06,0.340750436652213,0.151,0.327,0.0650404730202682,"2","Mical2"
2.79026091939356e-06,0.529557743614781,0.412,0.673,0.0653841841241493,"2","Vegfa"
2.79961647731489e-06,0.286540832136485,0.161,0.355,0.0656034129129197,"2","Zfp810"
2.92276506496861e-06,0.349362439349709,0.181,0.385,0.0684891537674094,"2","Fbrsl1"
2.97489819678612e-06,0.666890203617178,0.357,0.605,0.0697107894452891,"2","Arl4a"
2.98851686602148e-06,0.459044422516179,0.211,0.396,0.0700299157214814,"2","Asxl1"
3.24085348637432e-06,2.35190160379034,0.598,0.537,0.0759429197462095,"2","Ccnl2"
3.40544883073011e-06,0.29499513414031,0.553,0.767,0.0797998824504986,"2","Irak1"
3.50668376399101e-06,0.55844301154482,0.171,0.365,0.0821721206416014,"2","Zfp687"
3.62495510367959e-06,0.925990747743706,0.201,0.414,0.0849435729445238,"2","Rrnad1"
3.6362158686565e-06,0.460349129983058,0.121,0.29,0.0852074464502278,"2","Morc2a"
3.70832005200437e-06,0.844305242217368,0.101,0.262,0.0868970637786184,"2","Cinp"
3.8010314662698e-06,0.513811310675292,0.261,0.465,0.0890695703491002,"2","Sdccag3"
3.88651451124253e-06,0.835701306733867,0.603,0.82,0.0910726945419461,"2","Arhgap5"
4.12176881227424e-06,0.299015841417288,0.151,0.336,0.0965854085780223,"2","E130102H24Rik"
4.35562583107466e-06,1.10470917246099,0.196,0.372,0.102065380099572,"2","Qser1"
4.7724637781812e-06,0.864798809342357,0.136,0.299,0.11183314371412,"2","Tmcc1"
5.32105882193008e-06,1.5240745665912,0.362,0.223,0.124688371374288,"2","Vldlr"
6.00581374622408e-06,0.650145385619834,0.312,0.173,0.140734233515269,"2","Ttyh1"
6.34562708563856e-06,1.16130659420731,0.307,0.542,0.148697079497768,"2","BC005561"
6.43050406650452e-06,0.40924058560529,0.457,0.683,0.1506860017904,"2","Zfp292"
6.53011125061797e-06,0.401914878043711,0.407,0.603,0.153020096935731,"2","Ppapdc1b"
6.87180155934325e-06,0.446143072714695,0.291,0.5,0.16102692594009,"2","Fry"
7.41415558436327e-06,1.60342088581789,0.492,0.348,0.173735907808385,"2","Gcat"
7.45903328176243e-06,0.70195967415842,0.568,0.801,0.174787526891539,"2","Ankrd12"
8.04147795133911e-06,0.595165073596161,0.412,0.652,0.188435952833729,"2","Zmym5"
8.09035704311008e-06,0.775867827407609,0.166,0.329,0.189581336591199,"2","Uck2"
8.48719568905652e-06,1.3929325092263,0.291,0.498,0.198880456581661,"2","Trib1"
8.94894617708008e-06,1.23541164008254,0.116,0.266,0.209700655767518,"2","Grk6"
9.15940111528761e-06,1.90507172924795,0.653,0.648,0.214632246334535,"2","Larp1"
9.48047848690047e-06,0.81012845535574,0.603,0.859,0.222156052383539,"2","Ddx17"
9.61218818404733e-06,2.159072961934,0.528,0.506,0.225242405716781,"2","ERCC-00060"
9.91709361711196e-06,0.944826002465609,0.166,0.353,0.232387254729784,"2","Cpeb3"
1.00497534187085e-05,0.330717248062921,0.407,0.612,0.235495871860595,"2","Galnt2"
1.09259293113629e-05,0.784068453340913,0.156,0.34,0.256027301553166,"2","Zc3h4"
1.15352760687278e-05,0.504142263478176,0.367,0.593,0.270306124118499,"2","Ypel2"
1.16830082524618e-05,0.957400124156481,0.286,0.515,0.273767932379937,"2","Esf1"
1.22891150114933e-05,0.463077064824198,0.206,0.381,0.287970832064322,"2","Mdm4"
1.23867382191586e-05,0.617221387145245,0.156,0.329,0.290258436689544,"2","Clcn7"
1.2574131540704e-05,0.539941940034766,0.221,0.417,0.294649624393318,"2","Atg2b"
1.355893773494e-05,2.34948598585231,0.543,0.494,0.31772658794285,"2","ERCC-00042"
1.36542643988925e-05,0.388184380602798,0.101,0.255,0.319960377659249,"2","Ddhd1"
1.40452958982642e-05,0.279417970104157,0.201,0.385,0.329123418784025,"2","Actn1"
1.4139532361333e-05,0.278996367308661,0.206,0.395,0.331331661823117,"2","Zbed6"
1.65176343499743e-05,0.274084160747017,0.116,0.264,0.387057725722948,"2","Nrf1"
1.67998253848778e-05,0.423831540014233,0.327,0.502,0.393670308243841,"2","Mat1a"
1.71787957119554e-05,0.321306814658648,0.372,0.575,0.40255071991825,"2","Azin1"
1.85701439004686e-05,0.436896741006821,0.136,0.291,0.435154182019681,"2","Wwp1"
1.91094966197836e-05,0.624465053183113,0.286,0.482,0.447792834291389,"2","Vps13c"
2.00890689887362e-05,0.314596533738019,0.327,0.534,0.470747153613055,"2","Baiap2l1"
2.03677898485075e-05,0.513858882927568,0.533,0.806,0.477278419520076,"2","Mll3"
2.03807484448848e-05,2.68508891287791,0.281,0.179,0.477582078308984,"2","Sepx1"
2.0765963804574e-05,0.635376528919457,0.211,0.383,0.486608829832582,"2","Trappc10"
2.08782556524505e-05,0.301767618766119,0.166,0.335,0.489240164703872,"2","Sfswap"
2.13498994623886e-05,0.42679644985317,0.156,0.33,0.500292194102151,"2","Nfatc2"
2.16582253689878e-05,0.675134197274211,0.141,0.293,0.507517195071492,"2","Gzf1"
2.17785182426762e-05,0.581098216368248,0.106,0.252,0.510336017980632,"2","B230312A22Rik"
2.18922323259323e-05,0.521562545560571,0.256,0.437,0.513000680093571,"2","Esrp1"
2.24375850302069e-05,1.43698623952899,0.342,0.211,0.525779930012838,"2","Bckdhb"
2.24595474245319e-05,1.68619638352148,0.487,0.384,0.526294574799056,"2","Atp13a2"
2.28888871495983e-05,1.04987603068686,0.251,0.484,0.536355292576538,"2","1700113A16Rik"
2.60787555232415e-05,1.90130395147248,0.281,0.163,0.611103478176118,"2","Chac1"
2.62008602442416e-05,0.917930911406728,0.121,0.266,0.613964758103312,"2","Foxa3"
2.70159599688133e-05,0.588331388864137,0.126,0.275,0.633064989949202,"2","Nudt13"
2.90165903877366e-05,0.780467553735585,0.196,0.369,0.679945762555831,"2","Vps54"
3.10069404660435e-05,1.53356083931341,0.116,0.262,0.726585635940798,"2","Yeats2"
3.24947179905244e-05,0.43364015380933,0.106,0.253,0.761448726671958,"2","Heatr5a"
3.55036348302603e-05,0.527662451382783,0.302,0.485,0.83195667497749,"2","Dmxl2"
3.58177087035881e-05,0.353330577201184,0.422,0.622,0.839316368051179,"2","Rnpepl1"
3.70794913546366e-05,0.684237228286542,0.236,0.433,0.868883720913198,"2","Lgr4"
3.93296891851151e-05,0.746893533666977,0.111,0.252,0.921612606674803,"2","Arhgap39"
5.62401642529337e-05,1.49956477990508,0.111,0.259,1,"2","Ccdc9"
5.81205659759551e-05,0.577518663170106,0.663,0.864,1,"2","Kcnq1ot1"
5.87134418048351e-05,0.550786552840749,0.191,0.361,1,"2","Rreb1"
6.31878872816154e-05,0.898979685474851,0.161,0.333,1,"2","Trim39"
6.8502686060314e-05,0.362059778586474,0.271,0.448,1,"2","Aff1"
7.19559536987652e-05,1.65035141594788,0.131,0.284,1,"2","Ccdc149"
7.3172803532071e-05,0.299660180754525,0.121,0.253,1,"2","Abca7"
7.5476367327286e-05,0.383657066872154,0.121,0.26,1,"2","Polr3f"
7.62242111612192e-05,1.27134630545326,0.291,0.175,1,"2","Nudt22"
8.26538647409165e-05,0.381714903078201,0.151,0.304,1,"2","Qtrtd1"
8.35462250049515e-05,0.31769850206329,0.121,0.258,1,"2","Adam17"
8.41030469872422e-05,1.14181285532202,0.181,0.344,1,"2","Zfp740"
8.7305024443945e-05,0.41793348422478,0.126,0.259,1,"2","Ttc7b"
8.92986228633481e-05,0.362298132761147,0.513,0.75,1,"2","Syvn1"
9.14747805999077e-05,0.870719101307816,0.176,0.328,1,"2","Dot1l"
9.23340285517674e-05,0.674457526545586,0.377,0.257,1,"2","Itga6"
9.2586500548625e-05,0.51563799179503,0.181,0.333,1,"2","Setdb1"
9.50224466736475e-05,1.78354439611355,0.322,0.217,1,"2","2010300C02Rik"
9.82474638579774e-05,0.540604976396958,0.156,0.302,1,"2","Eif2ak4"
0.000102120964671612,0.773027894657696,0.276,0.46,1,"2","Ythdf3"
0.000102365422782265,0.39758473298745,0.281,0.46,1,"2","Senp2"
0.000103918185856785,0.468801846234362,0.276,0.451,1,"2","Ube4a"
0.000107316795751058,0.494851218692539,0.226,0.371,1,"2","Dixdc1"
0.000108720224931246,1.19371594855354,0.302,0.185,1,"2","Gpt2"
0.000109619763539989,0.709374535665754,0.693,0.973,1,"2","Son"
0.000111377561920439,0.305228064680218,0.186,0.336,1,"2","E130308A19Rik"
0.000119731466782136,0.375043256714152,0.201,0.353,1,"2","Tmem64"
0.000119797787228302,0.736244514221775,0.176,0.33,1,"2","Sft2d2"
0.000124780183474808,0.614014200134246,0.116,0.252,1,"2","BC065397"
0.000127933933562679,0.506573927174696,0.467,0.668,1,"2","Rb1cc1"
0.000131097112886941,0.414020579436817,0.156,0.306,1,"2","1110028C15Rik"
0.000131421048569876,0.863885793691608,0.256,0.453,1,"2","Ddit4"
